Stage,Utility,Root,Level,Title,Company_Name,Date,Submitter,Docket_No,Page_Type,PDF_Link,Page_URL,Breadcrumb
1,electric,Facilities > Electricity,4,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/414653,"Facilities > Electricity > BC Hydro and BCTC - Jointly > 2006-06-22 - Application to Vary Certificates and Permits EC-III-4, EC-III-10, EC-III-12, EPE-126 and EPE-127 > 06-06-22 BC Hydro and BCTC (Jointly) - CPCN Nos. EC-III-4; EC-III-10; and EC-III-12 and Permit Nos. EPE-126 and EPE-127 (A12365) > "
1,electric,Facilities > Electricity,4,A0U6S9 - Receipt,A0U6S9 - Receipt,,,,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/414417,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/414417,"Facilities > Electricity > BC Hydro and BCTC - Jointly > 2006-06-22 - Application to Vary Certificates and Permits EC-III-4, EC-III-10, EC-III-12, EPE-126 and EPE-127 > 06-06-22 BC Hydro and BCTC (Jointly) - CPCN Nos. EC-III-4; EC-III-10; and EC-III-12 and Permit Nos. EPE-126 and EPE-127 (A12365) > A0U6S9 - Receipt"
1,electric,Facilities > Electricity,3,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/414653,"Facilities > Electricity > BC Hydro and BCTC - Jointly > 2006-06-22 - Application to Vary Certificates and Permits EC-III-4, EC-III-10, EC-III-12, EPE-126 and EPE-127 > "
1,electric,Facilities > Electricity,3,06-07-14 NEB - British Columbia Transmission Corporation and British Columbia Hydro and Power Authority - Notice of Company Name Change (A12642),06-07-14 NEB - British Columbia Transmission Corporation and British Columbia Hydro and Power Authority - Notice of Company Name Change (A12642),,,A12642,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/418449,"Facilities > Electricity > BC Hydro and BCTC - Jointly > 2006-06-22 - Application to Vary Certificates and Permits EC-III-4, EC-III-10, EC-III-12, EPE-126 and EPE-127 > 06-07-14 NEB - British Columbia Transmission Corporation and British Columbia Hydro and Power Authority - Notice of Company Name Change (A12642)"
1,electric,Facilities > Electricity,4,A0V0A3 - Board letter and Orders AO-1-EPE-126 and AO-1-EPE-127,A0V0A3 - Board letter and Orders AO-1-EPE-126 and AO-1-EPE-127,,,,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/418450,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/418450,"Facilities > Electricity > BC Hydro and BCTC - Jointly > 2006-06-22 - Application to Vary Certificates and Permits EC-III-4, EC-III-10, EC-III-12, EPE-126 and EPE-127 > 06-07-14 NEB - British Columbia Transmission Corporation and British Columbia Hydro and Power Authority - Notice of Company Name Change (A12642) > A0V0A3 - Board letter and Orders AO-1-EPE-126 and AO-1-EPE-127"
1,electric,Facilities > Electricity,4,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/418449,"Facilities > Electricity > BC Hydro and BCTC - Jointly > 2006-06-22 - Application to Vary Certificates and Permits EC-III-4, EC-III-10, EC-III-12, EPE-126 and EPE-127 > 06-07-14 NEB - British Columbia Transmission Corporation and British Columbia Hydro and Power Authority - Notice of Company Name Change (A12642) > "
1,electric,Facilities > Electricity,4,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/414653,"Facilities > Electricity > BC Hydro and BCTC - Jointly > 2006-06-22 - Application to Vary Certificates and Permits EC-III-4, EC-III-10, EC-III-12, EPE-126 and EPE-127 > 06-07-14 NEB - British Columbia Transmission Corporation and British Columbia Hydro and Power Authority - Notice of Company Name Change (A12642) > "
1,electric,Facilities > Electricity,4,A0V0A4 - Ordonnance (Pending Translation),A0V0A4 - Ordonnance (Pending Translation),,,,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/41059,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/41059,"Facilities > Electricity > BC Hydro and BCTC - Jointly > 2006-06-22 - Application to Vary Certificates and Permits EC-III-4, EC-III-10, EC-III-12, EPE-126 and EPE-127 > 06-07-14 NEB - British Columbia Transmission Corporation and British Columbia Hydro and Power Authority - Notice of Company Name Change (A12642) > A0V0A4 - Ordonnance (Pending Translation)"
1,electric,Facilities > Electricity,4,A0V0A5 - Receipt,A0V0A5 - Receipt,,,,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/418522,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/418522,"Facilities > Electricity > BC Hydro and BCTC - Jointly > 2006-06-22 - Application to Vary Certificates and Permits EC-III-4, EC-III-10, EC-III-12, EPE-126 and EPE-127 > 06-07-14 NEB - British Columbia Transmission Corporation and British Columbia Hydro and Power Authority - Notice of Company Name Change (A12642) > A0V0A5 - Receipt"
1,electric,Facilities > Electricity,3,06-12-11 NEB - British Columbia Transmission Corporation and British Columbia Hydro and Power Authority (A14307),06-12-11 NEB - British Columbia Transmission Corporation and British Columbia Hydro and Power Authority (A14307),,,A14307,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/444552,"Facilities > Electricity > BC Hydro and BCTC - Jointly > 2006-06-22 - Application to Vary Certificates and Permits EC-III-4, EC-III-10, EC-III-12, EPE-126 and EPE-127 > 06-12-11 NEB - British Columbia Transmission Corporation and British Columbia Hydro and Power Authority (A14307)"
1,electric,Facilities > Electricity,4,A0X2C3 - Letter,A0X2C3 - Letter,,,,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/444644,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/444644,"Facilities > Electricity > BC Hydro and BCTC - Jointly > 2006-06-22 - Application to Vary Certificates and Permits EC-III-4, EC-III-10, EC-III-12, EPE-126 and EPE-127 > 06-12-11 NEB - British Columbia Transmission Corporation and British Columbia Hydro and Power Authority (A14307) > A0X2C3 - Letter"
1,electric,Facilities > Electricity,4,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/444552,"Facilities > Electricity > BC Hydro and BCTC - Jointly > 2006-06-22 - Application to Vary Certificates and Permits EC-III-4, EC-III-10, EC-III-12, EPE-126 and EPE-127 > 06-12-11 NEB - British Columbia Transmission Corporation and British Columbia Hydro and Power Authority (A14307) > "
1,electric,Facilities > Electricity,4,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/414653,"Facilities > Electricity > BC Hydro and BCTC - Jointly > 2006-06-22 - Application to Vary Certificates and Permits EC-III-4, EC-III-10, EC-III-12, EPE-126 and EPE-127 > 06-12-11 NEB - British Columbia Transmission Corporation and British Columbia Hydro and Power Authority (A14307) > "
1,electric,Facilities > Electricity,4,"A0X2C4 - Amending Orders AO-3-EC-III-4, AO-2-EC-III-10 and AO-2-EC-III-12","A0X2C4 - Amending Orders AO-3-EC-III-4, AO-2-EC-III-10 and AO-2-EC-III-12",,,,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/444647,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/444647,"Facilities > Electricity > BC Hydro and BCTC - Jointly > 2006-06-22 - Application to Vary Certificates and Permits EC-III-4, EC-III-10, EC-III-12, EPE-126 and EPE-127 > 06-12-11 NEB - British Columbia Transmission Corporation and British Columbia Hydro and Power Authority (A14307) > A0X2C4 - Amending Orders AO-3-EC-III-4, AO-2-EC-III-10 and AO-2-EC-III-12"
1,electric,Facilities > Electricity,4,"A0X2C5 - Ordonnances AO-3-EC-III-4, AO-2-EC-III-10 et AO-2-EC-III-12","A0X2C5 - Ordonnances AO-3-EC-III-4, AO-2-EC-III-10 et AO-2-EC-III-12",,,,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/444650,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/444650,"Facilities > Electricity > BC Hydro and BCTC - Jointly > 2006-06-22 - Application to Vary Certificates and Permits EC-III-4, EC-III-10, EC-III-12, EPE-126 and EPE-127 > 06-12-11 NEB - British Columbia Transmission Corporation and British Columbia Hydro and Power Authority (A14307) > A0X2C5 - Ordonnances AO-3-EC-III-4, AO-2-EC-III-10 et AO-2-EC-III-12"
1,electric,Facilities > Electricity,4,A0X2C6 - Receipt,A0X2C6 - Receipt,,,,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/444653,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/444653,"Facilities > Electricity > BC Hydro and BCTC - Jointly > 2006-06-22 - Application to Vary Certificates and Permits EC-III-4, EC-III-10, EC-III-12, EPE-126 and EPE-127 > 06-12-11 NEB - British Columbia Transmission Corporation and British Columbia Hydro and Power Authority (A14307) > A0X2C6 - Receipt"
1,electric,Facilities > Electricity,2,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/414653,Facilities > Electricity > BC Hydro and BCTC - Jointly > 
1,electric,Facilities > Electricity,1,British Columbia Hydro and Power Authority,British Columbia Hydro and Power Authority,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/628044,Facilities > Electricity > British Columbia Hydro and Power Authority
1,electric,Facilities > Electricity,2,2025-09-26 - Application to Vary Certificate of Public Convenience and Necessity No. EC-29,2025-09-26 - Application to Vary Certificate of Public Convenience and Necessity No. EC-29,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4598700,Facilities > Electricity > British Columbia Hydro and Power Authority > 2025-09-26 - Application to Vary Certificate of Public Convenience and Necessity No. EC-29
1,electric,Facilities > Electricity,3,C36408 British Columbia Hydro and Power Authority - BC Hydro - Application to Vary Certificate of Public Convenience and Necessity No. EC-29,C36408 British Columbia Hydro and Power Authority - BC Hydro - Application to Vary Certificate of Public Convenience and Necessity No. EC-29,,,C36408,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4596760,Facilities > Electricity > British Columbia Hydro and Power Authority > 2025-09-26 - Application to Vary Certificate of Public Convenience and Necessity No. EC-29 > C36408 British Columbia Hydro and Power Authority - BC Hydro - Application to Vary Certificate of Public Convenience and Necessity No. EC-29
1,electric,Facilities > Electricity,4,C36408-1 BC Hydro Application to Vary Certificate of Public Convenience and Necessity No. EC-29 - A9L4Y5,C36408-1 BC Hydro Application to Vary Certificate of Public Convenience and Necessity No. EC-29 - A9L4Y5,,,C36408-1,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4596761,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4596761,Facilities > Electricity > British Columbia Hydro and Power Authority > 2025-09-26 - Application to Vary Certificate of Public Convenience and Necessity No. EC-29 > C36408 British Columbia Hydro and Power Authority - BC Hydro - Application to Vary Certificate of Public Convenience and Necessity No. EC-29 > C36408-1 BC Hydro Application to Vary Certificate of Public Convenience and Necessity No. EC-29 - A9L4Y5
1,electric,Facilities > Electricity,4,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4596760,Facilities > Electricity > British Columbia Hydro and Power Authority > 2025-09-26 - Application to Vary Certificate of Public Convenience and Necessity No. EC-29 > C36408 British Columbia Hydro and Power Authority - BC Hydro - Application to Vary Certificate of Public Convenience and Necessity No. EC-29 > 
1,electric,Facilities > Electricity,4,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/628044,Facilities > Electricity > British Columbia Hydro and Power Authority > 2025-09-26 - Application to Vary Certificate of Public Convenience and Necessity No. EC-29 > C36408 British Columbia Hydro and Power Authority - BC Hydro - Application to Vary Certificate of Public Convenience and Necessity No. EC-29 > 
1,electric,Facilities > Electricity,4,Receipt - Accusé de réception - A9L4Y6,Receipt - Accusé de réception - A9L4Y6,,,,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4596762,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4596762,Facilities > Electricity > British Columbia Hydro and Power Authority > 2025-09-26 - Application to Vary Certificate of Public Convenience and Necessity No. EC-29 > C36408 British Columbia Hydro and Power Authority - BC Hydro - Application to Vary Certificate of Public Convenience and Necessity No. EC-29 > Receipt - Accusé de réception - A9L4Y6
1,electric,Facilities > Electricity,3,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/628044,Facilities > Electricity > British Columbia Hydro and Power Authority > 2025-09-26 - Application to Vary Certificate of Public Convenience and Necessity No. EC-29 > 
1,electric,Facilities > Electricity,3,C37430 Commission | Commission - Letter and Information Request No. 1 to British Columbia Hydro and Power Authority -Application to Vary Certificate of Public Convenience and Necessity EC-29,C37430 Commission | Commission - Letter and Information Request No. 1 to British Columbia Hydro and Power Authority -Application to Vary Certificate of Public Convenience and Necessity EC-29,,,C37430,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4611149,Facilities > Electricity > British Columbia Hydro and Power Authority > 2025-09-26 - Application to Vary Certificate of Public Convenience and Necessity No. EC-29 > C37430 Commission | Commission - Letter and Information Request No. 1 to British Columbia Hydro and Power Authority -Application to Vary Certificate of Public Convenience and Necessity EC-29
1,electric,Facilities > Electricity,4,C37430-1 Commission Letter (IR No. 1) – BC Hydro – Application to Vary CPCN EC-29 - A9R2Y7,C37430-1 Commission Letter (IR No. 1) – BC Hydro – Application to Vary CPCN EC-29 - A9R2Y7,,,C37430-1,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4611150,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4611150,Facilities > Electricity > British Columbia Hydro and Power Authority > 2025-09-26 - Application to Vary Certificate of Public Convenience and Necessity No. EC-29 > C37430 Commission | Commission - Letter and Information Request No. 1 to British Columbia Hydro and Power Authority -Application to Vary Certificate of Public Convenience and Necessity EC-29 > C37430-1 Commission Letter (IR No. 1) – BC Hydro – Application to Vary CPCN EC-29 - A9R2Y7
1,electric,Facilities > Electricity,4,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4611149,Facilities > Electricity > British Columbia Hydro and Power Authority > 2025-09-26 - Application to Vary Certificate of Public Convenience and Necessity No. EC-29 > C37430 Commission | Commission - Letter and Information Request No. 1 to British Columbia Hydro and Power Authority -Application to Vary Certificate of Public Convenience and Necessity EC-29 > 
1,electric,Facilities > Electricity,4,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/628044,Facilities > Electricity > British Columbia Hydro and Power Authority > 2025-09-26 - Application to Vary Certificate of Public Convenience and Necessity No. EC-29 > C37430 Commission | Commission - Letter and Information Request No. 1 to British Columbia Hydro and Power Authority -Application to Vary Certificate of Public Convenience and Necessity EC-29 > 
1,electric,Facilities > Electricity,4,C37430-2 Commission Information Request - BC Hydro – Application to Vary CPCN EC-29 - A9R2Y8,C37430-2 Commission Information Request - BC Hydro – Application to Vary CPCN EC-29 - A9R2Y8,,,C37430-2,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4611242,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4611242,Facilities > Electricity > British Columbia Hydro and Power Authority > 2025-09-26 - Application to Vary Certificate of Public Convenience and Necessity No. EC-29 > C37430 Commission | Commission - Letter and Information Request No. 1 to British Columbia Hydro and Power Authority -Application to Vary Certificate of Public Convenience and Necessity EC-29 > C37430-2 Commission Information Request - BC Hydro – Application to Vary CPCN EC-29 - A9R2Y8
1,electric,Facilities > Electricity,4,Receipt - Accusé de réception - A9R2Y9,Receipt - Accusé de réception - A9R2Y9,,,,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4611243,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4611243,Facilities > Electricity > British Columbia Hydro and Power Authority > 2025-09-26 - Application to Vary Certificate of Public Convenience and Necessity No. EC-29 > C37430 Commission | Commission - Letter and Information Request No. 1 to British Columbia Hydro and Power Authority -Application to Vary Certificate of Public Convenience and Necessity EC-29 > Receipt - Accusé de réception - A9R2Y9
1,electric,Facilities > Electricity,3,C37574 BC Hydro - Application to Vary Certificate of Public Convenience and Necessity No. EC-29 - File 6653579 - BC Hydro Responses to CER Information Request No. 1,C37574 BC Hydro - Application to Vary Certificate of Public Convenience and Necessity No. EC-29 - File 6653579 - BC Hydro Responses to CER Information Request No. 1,,,C37574,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4631492,Facilities > Electricity > British Columbia Hydro and Power Authority > 2025-09-26 - Application to Vary Certificate of Public Convenience and Necessity No. EC-29 > C37574 BC Hydro - Application to Vary Certificate of Public Convenience and Necessity No. EC-29 - File 6653579 - BC Hydro Responses to CER Information Request No. 1
1,electric,Facilities > Electricity,4,C37574-1 2025 12 05 BCH CER CPCN EC29 IRES 1 - A9R5F9,C37574-1 2025 12 05 BCH CER CPCN EC29 IRES 1 - A9R5F9,,,C37574-1,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4631493,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4631493,Facilities > Electricity > British Columbia Hydro and Power Authority > 2025-09-26 - Application to Vary Certificate of Public Convenience and Necessity No. EC-29 > C37574 BC Hydro - Application to Vary Certificate of Public Convenience and Necessity No. EC-29 - File 6653579 - BC Hydro Responses to CER Information Request No. 1 > C37574-1 2025 12 05 BCH CER CPCN EC29 IRES 1 - A9R5F9
1,electric,Facilities > Electricity,4,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4631492,Facilities > Electricity > British Columbia Hydro and Power Authority > 2025-09-26 - Application to Vary Certificate of Public Convenience and Necessity No. EC-29 > C37574 BC Hydro - Application to Vary Certificate of Public Convenience and Necessity No. EC-29 - File 6653579 - BC Hydro Responses to CER Information Request No. 1 > 
1,electric,Facilities > Electricity,4,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/628044,Facilities > Electricity > British Columbia Hydro and Power Authority > 2025-09-26 - Application to Vary Certificate of Public Convenience and Necessity No. EC-29 > C37574 BC Hydro - Application to Vary Certificate of Public Convenience and Necessity No. EC-29 - File 6653579 - BC Hydro Responses to CER Information Request No. 1 > 
1,electric,Facilities > Electricity,4,Receipt - Accusé de réception - A9R5G0,Receipt - Accusé de réception - A9R5G0,,,,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4631494,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4631494,Facilities > Electricity > British Columbia Hydro and Power Authority > 2025-09-26 - Application to Vary Certificate of Public Convenience and Necessity No. EC-29 > C37574 BC Hydro - Application to Vary Certificate of Public Convenience and Necessity No. EC-29 - File 6653579 - BC Hydro Responses to CER Information Request No. 1 > Receipt - Accusé de réception - A9R5G0
1,electric,Facilities > Electricity,3,C38135 Commission | Commission - Letter and Information Request to British Columbia Hydro and Power Authority - Application to vary Certificate EC-29,C38135 Commission | Commission - Letter and Information Request to British Columbia Hydro and Power Authority - Application to vary Certificate EC-29,,,C38135,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4646419,Facilities > Electricity > British Columbia Hydro and Power Authority > 2025-09-26 - Application to Vary Certificate of Public Convenience and Necessity No. EC-29 > C38135 Commission | Commission - Letter and Information Request to British Columbia Hydro and Power Authority - Application to vary Certificate EC-29
1,electric,Facilities > Electricity,4,C38135-1 British Columbia Hydro and Power Authority - Application to vary Certificate EC-29 - A9S3Z2,C38135-1 British Columbia Hydro and Power Authority - Application to vary Certificate EC-29 - A9S3Z2,,,C38135-1,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4648208,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4648208,Facilities > Electricity > British Columbia Hydro and Power Authority > 2025-09-26 - Application to Vary Certificate of Public Convenience and Necessity No. EC-29 > C38135 Commission | Commission - Letter and Information Request to British Columbia Hydro and Power Authority - Application to vary Certificate EC-29 > C38135-1 British Columbia Hydro and Power Authority - Application to vary Certificate EC-29 - A9S3Z2
1,electric,Facilities > Electricity,4,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/4646419,Facilities > Electricity > British Columbia Hydro and Power Authority > 2025-09-26 - Application to Vary Certificate of Public Convenience and Necessity No. EC-29 > C38135 Commission | Commission - Letter and Information Request to British Columbia Hydro and Power Authority - Application to vary Certificate EC-29 > 
1,electric,Facilities > Electricity,4,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/628044,Facilities > Electricity > British Columbia Hydro and Power Authority > 2025-09-26 - Application to Vary Certificate of Public Convenience and Necessity No. EC-29 > C38135 Commission | Commission - Letter and Information Request to British Columbia Hydro and Power Authority - Application to vary Certificate EC-29 > 
1,electric,Facilities > Electricity,4,Receipt - Accusé de réception - A9S3Z3,Receipt - Accusé de réception - A9S3Z3,,,,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4647099,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4647099,Facilities > Electricity > British Columbia Hydro and Power Authority > 2025-09-26 - Application to Vary Certificate of Public Convenience and Necessity No. EC-29 > C38135 Commission | Commission - Letter and Information Request to British Columbia Hydro and Power Authority - Application to vary Certificate EC-29 > Receipt - Accusé de réception - A9S3Z3
1,electric,Facilities > Electricity,4,C38135-2 Information Request No. 2 - British Columbia Hydro and Power Authority - Application to vary Certifcate EC-29,C38135-2 Information Request No. 2 - British Columbia Hydro and Power Authority - Application to vary Certifcate EC-29,,,C38135-2,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4644361,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4644361,Facilities > Electricity > British Columbia Hydro and Power Authority > 2025-09-26 - Application to Vary Certificate of Public Convenience and Necessity No. EC-29 > C38135 Commission | Commission - Letter and Information Request to British Columbia Hydro and Power Authority - Application to vary Certificate EC-29 > C38135-2 Information Request No. 2 - British Columbia Hydro and Power Authority - Application to vary Certifcate EC-29
1,electric,Facilities > Electricity,3,ORDER AO-1-EC-29,ORDER AO-1-EC-29,,,,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4644359,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4644359,Facilities > Electricity > British Columbia Hydro and Power Authority > 2025-09-26 - Application to Vary Certificate of Public Convenience and Necessity No. EC-29 > ORDER AO-1-EC-29
1,electric,Facilities > Electricity,3,ORDONNANCE AO-1-EC-29,ORDONNANCE AO-1-EC-29,,,,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4644360,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/4644360,Facilities > Electricity > British Columbia Hydro and Power Authority > 2025-09-26 - Application to Vary Certificate of Public Convenience and Necessity No. EC-29 > ORDONNANCE AO-1-EC-29
1,electric,Facilities > Electricity,2,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/628044,Facilities > Electricity > British Columbia Hydro and Power Authority > 
1,electric,Facilities > Electricity,2,2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51,2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3224920,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51
1,electric,Facilities > Electricity,3,A82219 British Columbia Hydro and Power Authority (BC Hydro) - Application to the National Energy Board to Vary Certificate of Public Convenience and Necessity No. EC-51,A82219 British Columbia Hydro and Power Authority (BC Hydro) - Application to the National Energy Board to Vary Certificate of Public Convenience and Necessity No. EC-51,,,A82219,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3210224,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A82219 British Columbia Hydro and Power Authority (BC Hydro) - Application to the National Energy Board to Vary Certificate of Public Convenience and Necessity No. EC-51
1,electric,Facilities > Electricity,4,A82219-1 2017 03 23 BCH NEB Vary EC 51 APPL - A5J7F8,A82219-1 2017 03 23 BCH NEB Vary EC 51 APPL - A5J7F8,,,A82219-1,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3210225,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3210225,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A82219 British Columbia Hydro and Power Authority (BC Hydro) - Application to the National Energy Board to Vary Certificate of Public Convenience and Necessity No. EC-51 > A82219-1 2017 03 23 BCH NEB Vary EC 51 APPL - A5J7F8
1,electric,Facilities > Electricity,4,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3210224,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A82219 British Columbia Hydro and Power Authority (BC Hydro) - Application to the National Energy Board to Vary Certificate of Public Convenience and Necessity No. EC-51 > 
1,electric,Facilities > Electricity,4,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/628044,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A82219 British Columbia Hydro and Power Authority (BC Hydro) - Application to the National Energy Board to Vary Certificate of Public Convenience and Necessity No. EC-51 > 
1,electric,Facilities > Electricity,4,Receipt - Accusé de réception - A5J7F9,Receipt - Accusé de réception - A5J7F9,,,,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3210539,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3210539,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A82219 British Columbia Hydro and Power Authority (BC Hydro) - Application to the National Energy Board to Vary Certificate of Public Convenience and Necessity No. EC-51 > Receipt - Accusé de réception - A5J7F9
1,electric,Facilities > Electricity,3,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/628044,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > 
1,electric,Facilities > Electricity,3,A84140 National Energy Board - Letter and Information Request No. 1 to British Columbia Hydro and Power Authority – Vary Certificate EC-51,A84140 National Energy Board - Letter and Information Request No. 1 to British Columbia Hydro and Power Authority – Vary Certificate EC-51,,,A84140,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3282544,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A84140 National Energy Board - Letter and Information Request No. 1 to British Columbia Hydro and Power Authority – Vary Certificate EC-51
1,electric,Facilities > Electricity,4,A84140-1 NEB – Letter to BC Hydro – Vary Certificate EC-51 - A5Q9E8,A84140-1 NEB – Letter to BC Hydro – Vary Certificate EC-51 - A5Q9E8,,,A84140-1,PDF,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3284079,https://apps.cer-rec.gc.ca/REGDOCS/File/Download/3284079,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A84140 National Energy Board - Letter and Information Request No. 1 to British Columbia Hydro and Power Authority – Vary Certificate EC-51 > A84140-1 NEB – Letter to BC Hydro – Vary Certificate EC-51 - A5Q9E8
1,electric,Facilities > Electricity,4,,,,,,FOLDER,,https://apps.cer-rec.gc.ca/REGDOCS/Item/View/3282544,Facilities > Electricity > British Columbia Hydro and Power Authority > 2017-03-23 - Application to Vary Certificate Of Public Convenience and Necessity EC-51 > A84140 National Energy Board - Letter and Information Request No. 1 to British Columbia Hydro and Power Authority – Vary Certificate EC-51 > 
